id,source,name,name_norm,map_url,phone_raw,phone_e164,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
yelp-00321,yelp,Los Tacos & Desserts,los tacos desserts,https://www.yelp.com/biz/los-tacos-and-desserts-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733594000.0,17733594000.0,8548 S Commercial Ave,,S Commercial Ave,8548,Chicago,IL,60617,US,41.73961,-87.55175,[],2.6,36.0
yelp-00322,yelp,Newport Cafe & Go Grocer,newport cafe go grocer,https://www.yelp.com/biz/newport-cafe-and-go-grocer-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13125667734.0,13125667734.0,4800 S Chicago Beach Dr,,S Chicago Beach Dr,4800,Chicago,IL,60615,US,41.806563,-87.586705,['cafe'],3.0,1.0
yelp-00323,yelp,The Original Leon’s Bar-B-Que,the original leon s bar b que,https://www.yelp.com/biz/the-original-leon-s-bar-b-que-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733749663.0,17733749663.0,3309 E 106th St,,E 106th St,3309,Chicago,IL,60617,US,41.70249,-87.5433,['bbq'],2.0,4.0
yelp-00324,yelp,Tagolazo,tagolazo,https://www.yelp.com/biz/tagolazo-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736754457.0,17736754457.0,2247 E 71st St,,E 71st St,2247,Chicago,IL,60649,US,41.76598,-87.56929,['mexican'],3.1,8.0
yelp-00325,yelp,Seashell Restaurants,seashell restaurants,https://www.yelp.com/biz/seashell-restaurants-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739333333.0,17739333333.0,1753 E 95th St,,E 95th St,1753,Chicago,IL,60617,US,41.72183928203667,-87.5813675,"['burgers', 'sandwiches']",2.2,19.0
yelp-00326,yelp,Gomez Taco's,gomez taco s,https://www.yelp.com/biz/gomez-tacos-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733751023.0,17733751023.0,3016 E 91st St,,E 91st St,3016,Chicago,IL,60617,US,41.73037,-87.5505,['mexican'],2.7,26.0
yelp-00327,yelp,Dulce Cafe,dulce cafe,https://www.yelp.com/biz/dulce-cafe-evergreen-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736720839.0,17736720839.0,2957 88th St,,88th St,2957,Evergreen Park,IL,60805,US,41.735405,-87.551891,['cafe'],5.0,2.0
yelp-00328,yelp,One Stop Jamaica Jerk,one stop jamaica jerk,https://www.yelp.com/biz/one-stop-jamaica-jerk-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732642100.0,17732642100.0,1849 E 79th St,,E 79th St,1849,Chicago,IL,60649,US,41.751387,-87.578979,['seafood'],3.9,14.0
yelp-00329,yelp,Morry's Deli,morry s deli,https://www.yelp.com/biz/morrys-deli-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733633800.0,17733633800.0,5500 S Cornell Ave,,S Cornell Ave,5500,Chicago,IL,60637,US,41.795092,-87.585623,"['breakfast', 'sandwiches']",3.4,157.0
yelp-00330,yelp,Ixxa Coffee Roasters Cafe & Plant Shop,ixxa coffee roasters cafe plant shop,https://www.yelp.com/biz/ixxa-coffee-roasters-cafe-and-plant-shop-whiting-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12192328138.0,12192328138.0,1720 Calumet Ave,,Calumet Ave,1720,Whiting,IN,46394,US,41.68213961597829,-87.5089733,['cafe'],4.8,33.0
yelp-00331,yelp,Almendro Cafe,almendro cafe,https://www.yelp.com/biz/almendro-cafe-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18722447403.0,18722447403.0,5030 S Cornell Ave,,S Cornell Ave,5030,Chicago,IL,60615,US,41.80366,-87.58672,['cafe'],3.5,17.0
yelp-00332,yelp,Jamaica Jerk Choice,jamaica jerk choice,https://www.yelp.com/biz/jamaica-jerk-choice-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734375358.0,17734375358.0,1934 E 95th St,,E 95th St,1934,Chicago,IL,60617,US,41.72294168040537,-87.57654250324971,[],2.8,9.0
yelp-00333,yelp,360 Pizza,360 pizza,https://www.yelp.com/biz/360-pizza-hammond-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194797000.0,12194797000.0,777 Casino Center Dr,,Casino Center Dr,777,Hammond,IN,46320,US,41.69428,-87.50546,"['italian', 'pizza']",0.0,0.0
yelp-00334,yelp,Grinnell Cafe,grinnell cafe,https://www.yelp.com/biz/grinnell-cafe-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733592362.0,17733592362.0,,,,,Chicago,IL,60649,US,41.7607421875,-87.57000732421875,['cafe'],5.0,1.0
yelp-00335,yelp,Beggars Pizza,beggars pizza,https://www.yelp.com/biz/beggars-pizza-chicago-7?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732212500.0,17732212500.0,8100 S Stony Island Ave,,S Stony Island Ave,8100,Chicago,IL,60617,US,41.7475471496582,-87.5862655639648,['pizza'],1.8,116.0
yelp-00336,yelp,The Brain Food Court,the brain food court,https://www.yelp.com/biz/the-brain-food-court-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736841414.0,17736841414.0,5700 S Lake Shore Dr,,S Lake Shore Dr,5700,Chicago,IL,60637,US,41.790571,-87.583526,[],2.4,26.0
yelp-00337,yelp,African Food Palace,african food palace,https://www.yelp.com/biz/african-food-palace-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739027395.0,17739027395.0,8918 S Commercial Ave,,S Commercial Ave,8918,Chicago,IL,60617,US,41.733072,-87.551653,[],2.1,8.0
yelp-00338,yelp,Chico’s oven,chico s oven,https://www.yelp.com/biz/chico-s-oven-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737562328.0,17737562328.0,3023 E 83rd St,,E 83rd St,3023,Chicago,IL,60617,US,41.744409,-87.550489,"['pizza', 'sandwiches']",5.0,2.0
yelp-00339,yelp,Roma's Restaurant and Lounge,roma s restaurant and lounge,https://www.yelp.com/biz/romas-restaurant-and-lounge-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733596444.0,17733596444.0,9247 S Commercial Ave,,S Commercial Ave,9247,Chicago,IL,60617,US,41.7272945,-87.5509739,[],3.6,16.0
yelp-00340,yelp,Maya's Pizza,maya s pizza,https://www.yelp.com/biz/mayas-pizza-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732219313.0,17732219313.0,8550 S Commercial Ave,,S Commercial Ave,8550,Chicago,IL,60617,US,41.7395553588867,-87.5518493652344,['pizza'],3.2,31.0
yelp-00341,yelp,Adam’s Food Mart & Cellular,adam s food mart cellular,https://www.yelp.com/biz/adam-s-food-mart-and-cellular-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,6810 S Stony Island Ave,,S Stony Island Ave,6810,Chicago,IL,60649,US,41.77107917529567,-87.58667229999999,['sandwiches'],1.0,1.0
yelp-00342,yelp,Thomas Restaurant,thomas restaurant,https://www.yelp.com/biz/thomas-restaurant-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737318227.0,17737318227.0,1657 E 87th St,,E 87th St,1657,Chicago,IL,60617,US,41.736797,-87.5829457,['breakfast'],3.3,40.0
yelp-00343,yelp,Picazo Taqueria,picazo taqueria,https://www.yelp.com/biz/picazo-taqueria-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732215743.0,17732215743.0,9710 S Commercial Ave,,S Commercial Ave,9710,Chicago,IL,60617,US,41.718683384440425,-87.551309466362,['mexican'],4.0,5.0
yelp-00344,yelp,IHOP,ihop,https://www.yelp.com/biz/ihop-hammond-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194731683.0,12194731683.0,938 Indianapolis Blvd,,Indianapolis Blvd,938,Hammond,IN,46320,US,41.692705,-87.519765,"['breakfast', 'burgers']",2.6,99.0
yelp-00345,yelp,Seafood Paradise,seafood paradise,https://www.yelp.com/biz/seafood-paradise-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733753699.0,17733753699.0,9529 S Jeffery Blvd,,S Jeffery Blvd,9529,Chicago,IL,60617,US,41.72159,-87.57503,['seafood'],1.0,2.0
yelp-00346,yelp,Maravillas,maravillas,https://www.yelp.com/biz/maravillas-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17736433155.0,17736433155.0,5506 S Lake Park Ave,,S Lake Park Ave,5506,Chicago,IL,60637,US,41.794971,-87.5877496,['mexican'],2.4,234.0
yelp-00347,yelp,Nadia Fish & Chicken,nadia fish chicken,https://www.yelp.com/biz/nadia-fish-and-chicken-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739331500.0,17739331500.0,2704 E 75th Pl,,E 75th Pl,2704,Chicago,IL,60649,US,41.7583399,-87.55894,"['pizza', 'seafood']",3.0,16.0
yelp-00348,yelp,Jap.n.Juice,jap n juice,https://www.yelp.com/biz/jap-n-juice-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17738185961.0,17738185961.0,8147 S Bennett,,S Bennett,8147,Chicago,IL,60617,US,41.74653,-87.5780576,[],0.0,0.0
yelp-00349,yelp,El Pollo Ranchero,el pollo ranchero,https://www.yelp.com/biz/el-pollo-ranchero-whiting?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12196555215.0,12196555215.0,1730 Calumet Ave,,Calumet Ave,1730,Whiting,IN,46394,US,41.68178,-87.50898,['mexican'],3.4,5.0
yelp-00350,yelp,Krispy's Chicken & Seafood,krispy s chicken seafood,https://www.yelp.com/biz/krispys-chicken-and-seafood-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17735300788.0,17735300788.0,2002 E 87th St,,E 87th St,2002,Chicago,IL,60617,US,41.737303,-87.575335,['seafood'],4.0,1.0
yelp-00351,yelp,Siam Thai Cuisine,siam thai cuisine,https://www.yelp.com/biz/siam-thai-cuisine-chicago-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733249296.0,17733249296.0,1639 E 55th St,,E 55th St,1639,Chicago,IL,60615,US,41.795092,-87.585023,['thai'],3.5,219.0
yelp-00352,yelp,Nemo's Fish Chicken & Pizza,nemo s fish chicken pizza,https://www.yelp.com/biz/nemos-fish-chicken-and-pizza-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733594244.0,17733594244.0,1945 E 79th St,,E 79th St,1945,Chicago,IL,60649,US,41.75135,-87.57661,['pizza'],5.0,1.0
yelp-00353,yelp,South Chicago Fish Company,south chicago fish company,https://www.yelp.com/biz/south-chicago-fish-company-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733750123.0,17733750123.0,9133 S Baltimore Ave,,S Baltimore Ave,9133,Chicago,IL,60617,US,41.7291297912598,-87.5481414794922,['seafood'],5.0,5.0
yelp-00354,yelp,Colibri Coffee,colibri coffee,https://www.yelp.com/biz/colibri-coffee-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,3639 E 106th St,,E 106th St,3639,Chicago,IL,60617,US,41.70263418532729,-87.53498715611273,['sandwiches'],4.7,7.0
yelp-00355,yelp,TNT Ramen,tnt ramen,https://www.yelp.com/biz/tnt-ramen-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733001020.0,17733001020.0,8929 S Commercial Ave,,S Commercial Ave,8929,Chicago,IL,60617,US,41.732824,-87.5510629321062,[],3.0,2.0
yelp-00356,yelp,Yanni B Cooks Catering,yanni b cooks catering,https://www.yelp.com/biz/yanni-b-cooks-catering-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17738959054.0,17738959054.0,,,,,Chicago,IL,60649,US,41.76301927414777,-87.57017509053169,['seafood'],0.0,0.0
yelp-00357,yelp,AP Deli,ap deli,https://www.yelp.com/biz/ap-deli-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732884931.0,17732884931.0,1759 E 75th St,,E 75th St,1759,Chicago,IL,60649,US,41.7586697,-87.5816659,[],2.8,69.0
yelp-00358,yelp,JB's Gourmet Sandwiches & Salads,jb s gourmet sandwiches salads,https://www.yelp.com/biz/jbs-gourmet-sandwiches-and-salads-hammond?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18667117463.0,18667117463.0,777 Casino Dr,,Casino Dr,777,Hammond,IN,46320,US,41.69427899051263,-87.50700906651863,['sandwiches'],2.8,5.0
yelp-00359,yelp,Village Square Buffet,village square buffet,https://www.yelp.com/biz/village-square-buffet-hammond-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,12194737000.0,12194737000.0,777 Casino Center Dr,,Casino Center Dr,777,Hammond,IN,46320,US,41.69428,-87.50546,['italian'],0.0,0.0
yelp-00360,yelp,Maria’s Cafe,maria s cafe,https://www.yelp.com/biz/maria-s-cafe-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733364039.0,17733364039.0,9710 S Commercial Ave,,S Commercial Ave,9710,Chicago,IL,60617,US,41.71871208514439,-87.55121202659677,[],0.0,0.0
yelp-00361,yelp,Grand Chinese Kitchen,grand chinese kitchen,https://www.yelp.com/biz/grand-chinese-kitchen-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737688282.0,17737688282.0,1511 E 87th St,,E 87th St,1511,Chicago,IL,60619,US,41.736602,-87.587544,['chinese'],3.5,24.0
yelp-00362,yelp,Rincón de Rubios,rincón de rubios,https://www.yelp.com/biz/rinc%C3%B3n-de-rubios-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,8800 S Commercial Ave,,S Commercial Ave,8800,Chicago,IL,60617,US,41.735415,-87.551724,"['latin', 'mexican']",4.0,1.0
yelp-00363,yelp,T N T Mexican Restaurant,t n t mexican restaurant,https://www.yelp.com/biz/t-n-t-mexican-restaurant-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737684153.0,17737684153.0,8929 S Commercial Ave,,S Commercial Ave,8929,Chicago,IL,60617,US,41.7328186035156,-87.5509262084961,['mexican'],2.8,11.0
yelp-00364,yelp,BJ's Market & Bakery,bj s market bakery,https://www.yelp.com/biz/bjs-market-and-bakery-chicago-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733744700.0,17733744700.0,1737 E 95th St,,E 95th St,1737,Chicago,IL,60617,US,41.720409,-87.582089,[],2.3,28.0
yelp-00365,yelp,Mariscos El Malecon,mariscos el malecon,https://www.yelp.com/biz/mariscos-el-malecon-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18729010642.0,18729010642.0,9706 S Commercial Ave,,S Commercial Ave,9706,Chicago,IL,60617,US,41.71879,-87.551368,"['mexican', 'seafood']",0.0,0.0
yelp-00366,yelp,Rickette's,rickette s,https://www.yelp.com/biz/rickettes-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17734374514.0,17734374514.0,8554 S Stony Island Ave,,S Stony Island Ave,8554,Chicago,IL,60617,US,41.73889921279778,-87.58607588776502,['bbq'],2.0,2.0
yelp-00367,yelp,Picosito,picosito,https://www.yelp.com/biz/picosito-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733594863.0,17733594863.0,10000 Ave S L,,Ave S L,10000,Chicago,IL,60617,US,41.7137420922518,-87.5365579873323,[],4.0,2.0
yelp-00368,yelp,Loncar's Liquors,loncar s liquors,https://www.yelp.com/biz/loncars-liquors-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737343933.0,17737343933.0,3201 E 92nd St,,E 92nd St,3201,Chicago,IL,60617,US,41.72802,-87.54666,[],3.6,19.0
yelp-00369,yelp,See Thru Chinese Kitchen,see thru chinese kitchen,https://www.yelp.com/biz/see-thru-chinese-kitchen-chicago-10?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17737311828.0,17737311828.0,7613 S Jeffery Blvd,,S Jeffery Blvd,7613,Chicago,IL,60649,US,41.7568488,-87.5759651,['chinese'],2.4,36.0
yelp-00370,yelp,Thai 55 Restaurant,thai 55 restaurant,https://www.yelp.com/biz/thai-55-restaurant-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733637119.0,17733637119.0,1607 E 55th St,,E 55th St,1607,Chicago,IL,60615,US,41.7950651,-87.5857276,"['seafood', 'thai']",2.6,322.0
yelp-00371,yelp,Friistyle Chicago,friistyle chicago,https://www.yelp.com/biz/friistyle-chicago-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739666470.0,17739666470.0,7114 S Yates Blvd,,S Yates Blvd,7114,Chicago,IL,60649,US,41.76573,-87.56684,"['italian', 'seafood']",5.0,1.0
yelp-00372,yelp,Joji Gyros,joji gyros,https://www.yelp.com/biz/joji-gyros-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17739784545.0,17739784545.0,2518 E 79th St,,E 79th St,2518,Chicago,IL,60649,US,41.7519049,-87.5630392,[],1.0,1.0
yelp-00373,yelp,Sharks Fish & Chicken,sharks fish chicken,https://www.yelp.com/biz/sharks-fish-and-chicken-chicago-35?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733592033.0,17733592033.0,2640 E 75th St,,E 75th St,2640,Chicago,IL,60649,US,41.75930687659986,-87.56005106237313,['seafood'],2.0,5.0
yelp-00374,yelp,Big Sharks,big sharks,https://www.yelp.com/biz/big-sharks-chicago-7?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17735307625.0,17735307625.0,7600 S Exchange Ave,,S Exchange Ave,7600,Chicago,IL,60649,US,41.75683,-87.55818,"['pizza', 'seafood']",0.0,0.0
yelp-00375,yelp,Harolds Chicken,harolds chicken,https://www.yelp.com/biz/harolds-chicken-chicago-43?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,9938 S Torrence Ave,,S Torrence Ave,9938,Chicago,IL,60617,US,41.7142154,-87.55997197763791,[],2.3,3.0
yelp-00376,yelp,Viany's Pizzeria,viany s pizzeria,https://www.yelp.com/biz/vianys-pizzeria-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733757229.0,17733757229.0,10063 S Ewing Ave,,S Ewing Ave,10063,Chicago,IL,60617,US,41.71213666328997,-87.5349471,"['burgers', 'pizza', 'sandwiches']",3.0,2.0
yelp-00377,yelp,Pardon My Cheesesteak,pardon my cheesesteak,https://www.yelp.com/biz/pardon-my-cheesesteak-hammond?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18335293287.0,18335293287.0,938 Indianapolis Blvd,,Indianapolis Blvd,938,Hammond,IN,46320,US,41.69564398583741,-87.5178111,[],0.0,0.0
yelp-00378,yelp,Deep Purpl,deep purpl,https://www.yelp.com/biz/deep-purpl-chicago-6?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13128606617.0,13128606617.0,5229 S Harper Ct,,S Harper Ct,5229,Chicago,IL,60615,US,41.7997953,-87.5879799,['vegan'],3.7,19.0
yelp-00379,yelp,New China Express,new china express,https://www.yelp.com/biz/new-china-express-chicago-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17732880888.0,17732880888.0,2101 E 71st St,,E 71st St,2101,Chicago,IL,60649,US,41.7659651,-87.5736499,['chinese'],2.1,16.0
yelp-00380,yelp,Gina's Chicken,gina s chicken,https://www.yelp.com/biz/ginas-chicken-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733755580.0,17733755580.0,3415 E 106th St,,E 106th St,3415,Chicago,IL,60617,US,41.70248,-87.54065,[],3.9,25.0
yelp-00381,yelp,The Brew,the brew,https://www.yelp.com/biz/the-brew-chicago?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17733592683.0,17733592683.0,7101 S Yates Blvd,,S Yates Blvd,7101,Chicago,IL,60649,US,41.765620304760326,-87.5663311,['breakfast'],2.6,5.0
